"CHAVE DE ACESSO","MODELO","SÉRIE","NÚMERO","NATUREZA DA OPERAÇÃO","DATA EMISSÃO","EVENTO MAIS RECENTE","DATA/HORA EVENTO MAIS RECENTE","CPF/CNPJ Emitente","RAZÃO SOCIAL EMITENTE","INSCRIÇÃO ESTADUAL EMITENTE","UF EMITENTE","MUNICÍPIO EMITENTE","CNPJ DESTINATÁRIO","NOME DESTINATÁRIO","UF DESTINATÁRIO","INDICADOR IE DESTINATÁRIO","DESTINO DA OPERAÇÃO","CONSUMIDOR FINAL","PRESENÇA DO COMPRADOR","VALOR NOTA FISCAL"
"35250108407726000155550020000011831917423988","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","2","1183","VENDA DE MERC. ADQ DE TERCEIRO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:21:41","08407726000155","SEMENTEK COMERCIO E REPRESENTACOES LTDA","606315532118","SP","SANTA BARBARA D OESTE","10723648000573","INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO SUDEST","MG","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","408.26"
"35250136718488000134550010000032561438796669","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3256","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:26:55","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","92967595000177","FUNDACAO UNIV FED CIENCIA SAUDE P A","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","24538.47"
"35250136718488000134550010000032571493964281","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3257","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:26:55","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","92967595000177","FUNDACAO UNIV FED CIENCIA SAUDE P A","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","9660.71"
"24250140762486000209550010005018651518005125","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","501865","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:26:04","40762486000209","AURI AUTO PECAS LTDA","200798790","RN","NATAL","00394502003240","COMANDO DO 3 DISTRITO NAVAL","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","150.00"
"53250172645872000118550010000002181000002859","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","218","VENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:26:32","72645872000118","CTX TECNOLOGIA E EQUIPAMENTOS LTDA","735243900160","DF","BRASILIA","14135659000160","BASE DE ADMINISTRAÇÃO E APOIO DO CMP","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","13750.00"
"35250139678810000137550010000023081162320292","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","2308","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:30:13","39678810000137","TI COMPONENTES ELETRONICOS LTDA.","130028057117","SP","SAO PAULO","10729992001118","INSTITUTO FEDERAL SUL-RIO-GRANDENSE / CAMPUS GRAVATAI","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1798.50"
"35250108190722000168550010000115021000110968","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","11502","SAIDA - REMESSA PARA LABORATORIO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:33:31","08190722000168","SYNEOS HEALTH BRASIL LTDA.","151504780117","SP","SAO PAULO","00394544017150","MINISTERIO DA SAUDE INSTITUTO NACIONAL DE CANCER","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","206.21"
"42250134064557000108550010000150021129907934","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","15002","VENDA DE MERC.ADQ.TERC.OUTRO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:35:57","34064557000108","MEDMED COMERCIO MATERIAIS HOSPITALARES LTDA","260137260","SC","ITAPEMA","09570295000297","COMANDO 5 BRIGADA DE CAVALARIA BLINDADA","PR","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","3 - OPERAÇÃO NÃO PRESENCIAL. TELEATENDIMENTO","532.00"
"35250136718488000134550010000032631464133625","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3263","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","90.46"
"35250136718488000134550010000032591430254133","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3259","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","5477.57"
"35250136718488000134550010000032651445330750","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3265","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","737.78"
"35250136718488000134550010000032581465505186","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3258","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","18398.43"
"35250136718488000134550010000032601458004353","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3260","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","1548.62"
"35250136718488000134550010000032621429222180","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3262","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","43.90"
"35250136718488000134550010000032611400119414","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3261","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","586.95"
"35250136718488000134550010000032641486297512","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3264","VENDA DE MERC DESTINADA A NAO CONTRIBUINTE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:38:59","36718488000134","SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA","128735006117","SP","SAO PAULO","95591764000105","CAMPUS CACHOEIRA DO SUL","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","226.00"
"33250123139891000167550010000057521978718332","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","5752","VENDA MERCADORIA ADQ. TERCEIROSC/ST","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:39:18","23139891000167","BTG COMERCIAL CIRURGICO LTDA","87007766","RJ","RIO DE JANEIRO","00394544020372","HOSPITAL FEDERAL CARDOSO FONTES","RJ","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","64350.00"
"35250139678810000137550010000023091609626648","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","2309","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:43:45","39678810000137","TI COMPONENTES ELETRONICOS LTDA.","130028057117","SP","SAO PAULO","10729992001118","INSTITUTO FEDERAL SUL-RIO-GRANDENSE / CAMPUS GRAVATAI","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1379.80"
"35250139678810000137550010000023101355299757","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","2310","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:53:38","39678810000137","TI COMPONENTES ELETRONICOS LTDA.","130028057117","SP","SAO PAULO","10729992001118","INSTITUTO FEDERAL SUL-RIO-GRANDENSE / CAMPUS GRAVATAI","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","337.52"
"24250121172344000158550010000287941518005124","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","28794","5102 Venda Interna Normal","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:52:39","21172344000158","J NUNES DISTRIBUIDORA DE ALIMENTOS EIRELI","204169810","RN","NATAL","00394502039784","COMANDO DA MARINHA","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","513.00"
"32250104007895000490550040000379011434567899","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","4","37901","VENDA FORA DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:54:35","04007895000490","PACLIMED DIST PROD FARMACEUTICOS LTDA","83406417","ES","SERRA","33781055001026","FUNDACAO OSWALDO CRUZ INST PESQ CLINICA EVANDRO CHAGAS RJ","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","20800.00"
"31250130848671000178550010000005431318072880","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","543","VENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:07:20","30848671000178","ELAINE NEVES DE MEDEIROS ME","32247310079","MG","BELO HORIZONTE","00394502039865","COMANDO DA MARINHA CENTRO INTEN MARINHA SAO PEDRO DA A","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","279.00"
"35250104162170000123550010000113331000066596","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","11333","VENDA DE PRODUCAO PROPRIA OU DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:09:40","04162170000123","ESTRATTI VEGETALI FARM E MANIPULACAO LTDA","177205647119","SP","ARACATUBA","00394544009484","MINISTERIO DA SAUDE","MT","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","22815.00"
"53250103160007000169550010001027321000586002","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102732","REMESSA DE PRODUCAO DO ESTABELECIMENTO PARA VENDA FORA DO E","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:09:59","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","00394544003605","]MINISTERIO DA SAUDE","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","386.40"
"53250104496615000101550010000107571100107571","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","10757","REMESSA PARA LOCACAO DENTRO DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:11:14","04496615000101","TECHNOCOPY SERVICE LTDA.","742346900158","DF","BRASILIA","05756246000454","SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS DO MINISTERIO DA C","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","1100.00"
"53250103160007000169550010001027331000586018","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102733","REMESSA DE PRODUCAO DO ESTABELECIMENTO PARA VENDA FORA DO E","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:11:37","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","00394544003605","]MINISTERIO DA SAUDE","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","148.35"
"33250123139891000167550010000057531713438126","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","5753","VENDA MERCADORIA ADQ. TERCEIROSC/ST","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:12:47","23139891000167","BTG COMERCIAL CIRURGICO LTDA","87007766","RJ","RIO DE JANEIRO","33781055001026","FUNDACAO OSWALDO CRUZ INST PESQ CLINICA EVANDRO CHAGAS RJ","RJ","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","17980.00"
"53250103160007000169550010001027341000586023","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102734","REMESSA DE PRODUCAO DO ESTABELECIMENTO PARA VENDA FORA DO E","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:12:50","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","00394429005765","COMANDO DA AERONAUTICA","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","85.55"
"31250152547260000185550010000001361668843512","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","136","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS. DEST","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:16:25","52547260000185","JULIANA SOLAIRA NAEGELE","47378540064","MG","SÃO LOURENÇO","00394502054589","COMANDO DA MARINHA","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","1877.85"
"35250139678810000137550010000023111681714475","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","2311","REMESSA PARA INDUSTRIALIZACAO POR ENCOMENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:18:03","39678810000137","TI COMPONENTES ELETRONICOS LTDA.","130028057117","SP","SAO PAULO","10729992001118","INSTITUTO FEDERAL SUL-RIO-GRANDENSE / CAMPUS GRAVATAI","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","3515.82"
"53250103160007000169550010001027361000586052","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102736","REMESSA DE PRODUCAO DO ESTABELECIMENTO PARA VENDA FORA DO E","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:16:14","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","00418993000116","CADE","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","109.91"
"33250100941019000132550010001675961836384845","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","167596","VENDA MERCADORIA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:21:02","00941019000132","VIDE BULA I/E DE PROD HOSP E MED LTDA","84840041","RJ","RIO DE JANEIRO","00402552000126","COMISSAO NACIONAL ENERGIA NUCLEAR","RJ","CONTRIBUINTE ISENTO","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","6945.00"
"35250110364908000138550010000039961010518009","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3996","5.102 - VENDA DE MERCADORIA ADQUIRIDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:25:03","10364908000138","NUTRITE COMERCIO DE ALIMENTOS LTDA","137675191119","SP","SAO PAULO","00394429000291","COMANDO DA AERONAUTICA PIRASSUNUNGA","SP","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","9464.80"
"26250112498712000161550010000011221562539532","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","1122","VENDA MERC ADQUIRIDA/RECEBIDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:11:38","12498712000161","VIKANE FARDAMENTOS LTDA ME","41399331","PE","GARANHUNS","35872812000101","UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO UFAPE","PE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1049.50"
"13250102377254000159550010000127401151046845","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","12740","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:27:52","02377254000159","M DE N AFONSO A LIMITADA","41377710","AM","MANAUS","09601850000110","HOSPITAL MILITAR DE ÁREA DE MANAUS","AM","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","828.95"
"53250103160007000169550010001027371000586084","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102737","VENDA DE PRODUCAO DO ESTABELECIMENTO. EFETUADA FORA DO ESTA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:32:16","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","37115375000883","SERVICO FLORESTAL BRASILEIRO","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","535.00"
"35250110364908000138550010000039981010114034","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3998","5.405 - VENDA DE MERCADORIA ADQUIRIDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:38:37","10364908000138","NUTRITE COMERCIO DE ALIMENTOS LTDA","137675191119","SP","SAO PAULO","09559385000104","COMANDO 11 BRIGADA INFANTARIA LEVE","SP","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","202.00"
"53250108247960000162550030000019651000038429","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","3","1965","REMESSA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:37:33","08247960000162","REAL JG SERVICOS GERAIS EIRELI","747859300120","DF","BRASILIA","03659166000960","IBAMA GO","GO","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","0 - NORMAL","1 - OPERAÇÃO PRESENCIAL","533.60"
"53250108247960000162550030000019661000025367","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","3","1966","REMESSA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:38:07","08247960000162","REAL JG SERVICOS GERAIS EIRELI","747859300120","DF","BRASILIA","00394544018203","SUPERINTENDENCIA ESTADUAL MINISTERIO SAUDE EM GOIAS","GO","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","5105.53"
"53250108247960000162550030000019701000003692","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","3","1970","REMESSA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:45:27","08247960000162","REAL JG SERVICOS GERAIS EIRELI","747859300120","DF","BRASILIA","26994558006830","PROCURADORIA DA UNIAO NO RN","DF","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","1163.20"
"31250100503644000100550010000077881243592796","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","7788","Venda de mercadoria adquirida ou recebida de terceiros","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:54:31","00503644000100","BRASFERMA LTDA","629204590008","MG","BELO HORIZONTE","00394429001425","BASE AÉREA DE SALVADOR","BA","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","5693.74"
"53250108612803000109550010000020381001023713","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","2038","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:00:03","08612803000109","PREMIUM MOVEIS PARA ESCRITORIO LTDA","748559500172","DF","BRASILIA","00394452055188","COMANDO DO EXERCITO","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","25920.00"
"53250104496615000101550010000107581100107587","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","10758","REMESSA PARA LOCACAO DENTRO DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:07:27","04496615000101","TECHNOCOPY SERVICE LTDA.","742346900158","DF","BRASILIA","37115375000298","MINISTERIO DO MEIO AMBIENTE","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","0 - NORMAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","900.00"
"41250128650669000148550020000161541000161555","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","2","16154","VENDAS DENTRO UF","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:08:37","28650669000148","JRS LIVRARIA E PAPELARIA EIRELI - ME","9076092270","PR","PONTA GROSSA","09539697000148","30º BATALHAO DE INFANTARIA MECANIZADA","PR","CONTRIBUINTE ISENTO","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","7822.24"
"13250102377254000159550010000127411540748996","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","12741","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:11:23","02377254000159","M DE N AFONSO A LIMITADA","41377710","AM","MANAUS","00394429018824","COMANDO DA AERONAUTICA","AM","CONTRIBUINTE ISENTO","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","6331.50"
"13250102377254000159550010000127421403548585","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","12742","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 15:18:39","02377254000159","M DE N AFONSO A LIMITADA","41377710","AM","MANAUS","00394429018824","COMANDO DA AERONAUTICA","AM","CONTRIBUINTE ISENTO","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","13177.20"
